product_id,category_L1,category_L2,category_L3,price,price_tier
P000650,의류,하의,슬랙스,82000,high
P000651,전자제품,PC,모니터,49000,medium
P000652,전자제품,모바일,스마트폰,110000,high
P000653,전자제품,모바일,태블릿,36000,medium
P000654,의류,상의,셔츠,14000,low
P000655,의류,하의,청바지,8000,low
P000656,전자제품,모바일,태블릿,148000,high
P000657,의류,하의,스커트,51000,medium
P000658,전자제품,PC,노트북,7000,low
P000659,전자제품,모바일,웨어러블,17000,low
P000660,의류,상의,티셔츠,162000,high
P000661,전자제품,모바일,태블릿,26000,low
P000662,의류,하의,슬랙스,54000,medium
P000663,전자제품,모바일,스마트폰,112000,high
P000664,의류,상의,니트,50000,medium
P000665,의류,상의,티셔츠,14000,low
P000666,전자제품,PC,노트북,41000,medium
P000667,의류,상의,셔츠,64000,medium
P000668,전자제품,모바일,태블릿,118000,high
P000669,의류,상의,니트,17000,low
P000670,전자제품,모바일,태블릿,73000,medium
P000671,전자제품,모바일,웨어러블,49000,medium
P000672,의류,하의,슬랙스,9000,low
P000673,전자제품,모바일,웨어러블,29000,low
P000674,전자제품,PC,모니터,11000,low
P000675,전자제품,모바일,웨어러블,7000,low
P000676,의류,상의,셔츠,104000,high
P000677,전자제품,모바일,웨어러블,24000,low
P000678,전자제품,모바일,웨어러블,45000,medium
P000679,전자제품,PC,모니터,21000,low
P000680,전자제품,PC,키보드,28000,low
P000681,전자제품,모바일,태블릿,64000,medium
P000682,전자제품,PC,노트북,43000,medium
P000683,의류,하의,슬랙스,17000,low
P000684,전자제품,PC,키보드,8000,low
P000685,의류,상의,티셔츠,8000,low
P000686,의류,상의,니트,92000,high
P000687,전자제품,모바일,태블릿,59000,medium
P000688,전자제품,모바일,태블릿,46000,medium
P000689,의류,상의,티셔츠,110000,high
P000690,의류,상의,니트,106000,high
P000691,전자제품,PC,키보드,100000,high
P000692,전자제품,PC,모니터,13000,low
P000693,전자제품,PC,모니터,18000,low
P000694,의류,하의,슬랙스,61000,medium
P000695,전자제품,PC,모니터,74000,medium
P000696,전자제품,모바일,스마트폰,111000,high
P000697,전자제품,PC,노트북,36000,medium
P000698,전자제품,모바일,스마트폰,5000,low
P000699,전자제품,PC,모니터,17000,low
P000700,전자제품,모바일,스마트폰,13000,low
P000701,의류,하의,청바지,45000,medium
P000702,전자제품,PC,키보드,5000,low
P000703,전자제품,PC,모니터,203000,high
P000704,의류,상의,티셔츠,11000,low
P000705,의류,상의,셔츠,55000,medium
P000706,전자제품,모바일,태블릿,90000,high
P000707,의류,하의,스커트,21000,low
P000708,전자제품,모바일,스마트폰,43000,medium
P000709,의류,상의,셔츠,25000,low
P000710,전자제품,PC,키보드,14000,low
P000711,의류,하의,슬랙스,10000,low
P000712,의류,하의,청바지,14000,low
P000713,의류,하의,청바지,8000,low
P000714,전자제품,PC,모니터,14000,low
P000715,전자제품,PC,키보드,8000,low
P000716,전자제품,PC,노트북,37000,medium
P000717,의류,하의,스커트,53000,medium
P000718,전자제품,PC,모니터,100000,high
P000719,전자제품,PC,키보드,74000,medium
P000720,의류,상의,니트,50000,medium
P000721,전자제품,PC,키보드,6000,low
P000722,전자제품,PC,모니터,91000,high
P000723,의류,상의,니트,19000,low
P000724,전자제품,모바일,스마트폰,34000,medium
P000725,의류,상의,셔츠,297000,high
P000726,의류,상의,티셔츠,10000,low
P000727,전자제품,모바일,웨어러블,13000,low
P000728,전자제품,모바일,스마트폰,92000,high
P000729,전자제품,PC,모니터,17000,low
P000730,의류,상의,셔츠,79000,medium
P000731,의류,하의,청바지,58000,medium
P000732,전자제품,PC,모니터,106000,high
P000733,전자제품,PC,키보드,6000,low
P000734,의류,하의,슬랙스,125000,high
P000735,의류,하의,슬랙스,55000,medium
P000736,의류,하의,스커트,76000,medium
P000737,의류,하의,슬랙스,211000,high
P000738,의류,상의,티셔츠,24000,low
P000739,의류,하의,스커트,18000,low
P000740,의류,상의,니트,6000,low
P000741,전자제품,모바일,웨어러블,67000,medium
P000742,의류,상의,셔츠,104000,high
P000743,전자제품,PC,모니터,177000,high
P000744,전자제품,모바일,웨어러블,106000,high
P000745,의류,하의,슬랙스,13000,low
P000746,전자제품,PC,모니터,98000,high
P000747,의류,하의,청바지,5000,low
P000748,전자제품,PC,키보드,6000,low
P000749,전자제품,PC,키보드,176000,high
P000750,의류,하의,청바지,84000,high
P000751,전자제품,모바일,웨어러블,5000,low
P000752,전자제품,모바일,스마트폰,11000,low
P000753,전자제품,PC,키보드,19000,low
P000754,전자제품,모바일,웨어러블,16000,low
P000755,전자제품,모바일,웨어러블,13000,low
P000756,의류,하의,스커트,48000,medium
P000757,의류,하의,슬랙스,49000,medium
P000758,전자제품,모바일,태블릿,23000,low
P000759,의류,상의,티셔츠,5000,low
P000760,의류,상의,셔츠,62000,medium
P000761,의류,상의,셔츠,37000,medium
P000762,의류,하의,스커트,22000,low
P000763,전자제품,모바일,웨어러블,103000,high
P000764,의류,하의,스커트,124000,high
P000765,전자제품,PC,모니터,37000,medium
P000766,전자제품,모바일,태블릿,12000,low
P000767,전자제품,PC,키보드,220000,high
P000768,의류,하의,스커트,53000,medium
P000769,의류,하의,청바지,26000,low
P000770,전자제품,모바일,태블릿,5000,low
P000771,전자제품,PC,키보드,8000,low
P000772,의류,상의,티셔츠,9000,low
P000773,의류,상의,티셔츠,92000,high
P000774,전자제품,PC,노트북,30000,medium
P000775,의류,상의,셔츠,194000,high
P000776,전자제품,PC,노트북,63000,medium
P000777,의류,상의,셔츠,91000,high
P000778,전자제품,PC,노트북,14000,low
P000779,의류,상의,티셔츠,156000,high
P000780,의류,상의,니트,118000,high
P000781,전자제품,모바일,웨어러블,142000,high
P000782,전자제품,모바일,스마트폰,52000,medium
P000783,전자제품,모바일,웨어러블,66000,medium
P000784,전자제품,모바일,태블릿,152000,high
P000785,전자제품,PC,키보드,85000,high
P000786,전자제품,PC,모니터,38000,medium
P000787,전자제품,PC,모니터,117000,high
P000788,의류,하의,청바지,50000,medium
P000789,의류,하의,스커트,35000,medium
P000790,의류,상의,니트,7000,low
P000791,전자제품,PC,키보드,70000,medium
P000792,전자제품,PC,모니터,69000,medium
P000793,전자제품,PC,키보드,19000,low
P000794,전자제품,모바일,웨어러블,107000,high
P000795,전자제품,PC,노트북,24000,low
P000796,의류,하의,청바지,73000,medium
P000797,전자제품,모바일,스마트폰,33000,medium
P000798,의류,상의,니트,13000,low
P000799,의류,하의,스커트,68000,medium
P000800,의류,하의,스커트,25000,low
P000801,전자제품,모바일,태블릿,189000,high
P000802,의류,상의,니트,9000,low
P000803,의류,상의,니트,62000,medium
P000804,의류,하의,스커트,6000,low
P000805,의류,상의,티셔츠,96000,high
P000806,의류,상의,티셔츠,106000,high
P000807,전자제품,PC,노트북,72000,medium
P000808,의류,하의,청바지,54000,medium
P000809,전자제품,PC,키보드,28000,low
P000810,의류,하의,청바지,40000,medium
P000811,의류,상의,셔츠,105000,high
P000812,전자제품,모바일,웨어러블,33000,medium
P000813,의류,하의,슬랙스,30000,medium
P000814,의류,하의,청바지,108000,high
P000815,의류,상의,셔츠,83000,high
P000816,전자제품,모바일,스마트폰,21000,low
P000817,의류,상의,니트,21000,low
P000818,전자제품,PC,키보드,29000,low
P000819,의류,상의,셔츠,54000,medium
P000820,의류,상의,티셔츠,12000,low
P000821,전자제품,모바일,태블릿,30000,medium
P000822,전자제품,모바일,스마트폰,55000,medium
P000823,의류,상의,셔츠,14000,low
P000824,의류,하의,슬랙스,8000,low
P000825,전자제품,모바일,웨어러블,19000,low
P000826,전자제품,PC,키보드,30000,medium
P000827,전자제품,모바일,태블릿,48000,medium
P000828,의류,하의,청바지,49000,medium
P000829,의류,하의,스커트,57000,medium
P000830,전자제품,모바일,웨어러블,179000,high
P000831,의류,상의,셔츠,102000,high
P000832,의류,하의,슬랙스,24000,low
P000833,전자제품,모바일,태블릿,50000,medium
P000834,의류,하의,청바지,180000,high
P000835,전자제품,PC,모니터,112000,high
P000836,의류,하의,스커트,14000,low
P000837,전자제품,PC,노트북,34000,medium
P000838,전자제품,PC,키보드,93000,high
P000839,의류,상의,티셔츠,34000,medium
P000840,전자제품,모바일,태블릿,53000,medium
P000841,의류,상의,티셔츠,19000,low
P000842,의류,하의,스커트,14000,low
P000843,전자제품,모바일,웨어러블,51000,medium
P000844,의류,하의,슬랙스,43000,medium
P000845,의류,상의,티셔츠,97000,high
P000846,전자제품,PC,키보드,34000,medium
P000847,의류,하의,스커트,16000,low
P000848,의류,하의,청바지,20000,low
P000849,의류,상의,셔츠,11000,low
P000850,의류,하의,슬랙스,142000,high
P000851,의류,상의,티셔츠,11000,low
P000852,의류,하의,스커트,14000,low
P000853,전자제품,PC,모니터,24000,low
P000854,의류,상의,티셔츠,48000,medium
P000855,전자제품,PC,키보드,13000,low
P000856,의류,하의,슬랙스,37000,medium
P000857,전자제품,PC,모니터,5000,low
P000858,의류,상의,셔츠,24000,low
P000859,전자제품,모바일,웨어러블,48000,medium
P000860,전자제품,모바일,태블릿,41000,medium
P000861,의류,상의,셔츠,25000,low
P000862,의류,하의,스커트,12000,low
P000863,의류,하의,청바지,65000,medium
P000864,전자제품,PC,노트북,71000,medium
P000865,전자제품,모바일,태블릿,180000,high
P000866,의류,상의,티셔츠,70000,medium
P000867,의류,하의,스커트,106000,high
P000868,의류,하의,스커트,19000,low
P000869,의류,상의,티셔츠,96000,high
P000870,전자제품,PC,노트북,28000,low
P000871,의류,상의,셔츠,18000,low
P000872,전자제품,PC,노트북,106000,high
P000873,전자제품,모바일,태블릿,78000,medium
P000874,전자제품,PC,모니터,138000,high
P000875,의류,하의,청바지,61000,medium
P000876,의류,상의,니트,146000,high
P000877,의류,하의,슬랙스,59000,medium
P000878,전자제품,모바일,웨어러블,10000,low
P000879,전자제품,PC,키보드,13000,low
P000880,의류,하의,스커트,24000,low
P000881,의류,상의,티셔츠,31000,medium
P000882,전자제품,모바일,웨어러블,9000,low
P000883,전자제품,모바일,웨어러블,10000,low
P000884,의류,상의,셔츠,30000,medium
P000885,의류,하의,청바지,60000,medium
P000886,의류,하의,스커트,120000,high
P000887,전자제품,모바일,웨어러블,24000,low
P000888,전자제품,PC,모니터,28000,low
P000889,의류,하의,스커트,57000,medium
P000890,의류,하의,슬랙스,24000,low
P000891,전자제품,PC,키보드,52000,medium
P000892,의류,하의,슬랙스,28000,low
P000893,전자제품,모바일,웨어러블,50000,medium
P000894,의류,상의,티셔츠,34000,medium
P000895,의류,하의,스커트,8000,low
P000896,의류,상의,니트,14000,low
P000897,전자제품,PC,노트북,76000,medium
P000898,전자제품,모바일,웨어러블,28000,low
P000899,전자제품,PC,노트북,156000,high
P000900,의류,상의,셔츠,37000,medium
P000901,의류,하의,슬랙스,89000,high
P000902,전자제품,모바일,웨어러블,28000,low
P000903,의류,상의,셔츠,42000,medium
P000904,전자제품,PC,키보드,37000,medium
P000905,전자제품,PC,모니터,77000,medium
P000906,의류,하의,스커트,73000,medium
P000907,전자제품,PC,키보드,160000,high
P000908,의류,하의,슬랙스,15000,low
P000909,전자제품,모바일,스마트폰,118000,high
P000910,의류,하의,슬랙스,119000,high
P000911,전자제품,모바일,웨어러블,58000,medium
P000912,의류,상의,니트,8000,low
P000913,의류,하의,슬랙스,37000,medium
P000914,의류,상의,니트,10000,low
P000915,의류,하의,청바지,19000,low
P000916,의류,하의,청바지,60000,medium
P000917,전자제품,PC,키보드,43000,medium
P000918,전자제품,PC,노트북,52000,medium
P000919,의류,상의,셔츠,30000,medium
P000920,의류,하의,청바지,91000,high
P000921,전자제품,PC,모니터,11000,low
P000922,전자제품,PC,키보드,15000,low
P000923,전자제품,모바일,스마트폰,22000,low
P000924,의류,상의,티셔츠,46000,medium
P000925,전자제품,PC,노트북,129000,high
P000926,의류,하의,청바지,38000,medium
P000927,전자제품,모바일,스마트폰,89000,high
P000928,전자제품,PC,키보드,7000,low
P000929,전자제품,PC,노트북,10000,low
P000930,전자제품,모바일,스마트폰,55000,medium
P000931,의류,하의,슬랙스,112000,high
P000932,전자제품,모바일,웨어러블,83000,high
P000933,전자제품,PC,노트북,14000,low
P000934,전자제품,모바일,웨어러블,96000,high
P000935,전자제품,모바일,태블릿,78000,medium
P000936,의류,상의,티셔츠,18000,low
P000937,의류,하의,슬랙스,22000,low
P000938,전자제품,모바일,태블릿,91000,high
P000939,전자제품,PC,키보드,60000,medium
P000940,전자제품,모바일,웨어러블,10000,low
P000941,의류,하의,청바지,13000,low
P000942,전자제품,모바일,스마트폰,49000,medium
P000943,의류,상의,티셔츠,71000,medium
P000944,의류,상의,셔츠,37000,medium
P000945,의류,하의,슬랙스,10000,low
P000946,의류,하의,슬랙스,56000,medium
P000947,전자제품,PC,키보드,16000,low
P000948,전자제품,PC,모니터,18000,low
P000949,전자제품,모바일,웨어러블,39000,medium
P000950,의류,상의,셔츠,21000,low
P000951,전자제품,모바일,스마트폰,64000,medium
P000952,의류,상의,니트,34000,medium
P000953,전자제품,모바일,스마트폰,69000,medium
P000954,전자제품,PC,모니터,241000,high
P000955,전자제품,PC,키보드,90000,high
P000956,의류,하의,청바지,69000,medium
P000957,전자제품,PC,노트북,122000,high
P000958,의류,하의,청바지,9000,low
P000959,의류,상의,티셔츠,50000,medium
P000960,전자제품,모바일,웨어러블,24000,low
P000961,전자제품,PC,모니터,26000,low
P000962,전자제품,모바일,스마트폰,8000,low
P000963,의류,상의,티셔츠,94000,high
P000964,전자제품,PC,키보드,85000,high
P000965,전자제품,PC,모니터,56000,medium
P000966,전자제품,모바일,태블릿,111000,high
P000967,의류,상의,셔츠,61000,medium
P000968,전자제품,PC,키보드,24000,low
P000969,의류,상의,니트,15000,low
P000970,의류,상의,셔츠,261000,high
P000971,의류,상의,셔츠,27000,low
P000972,의류,상의,니트,70000,medium
P000973,의류,하의,청바지,8000,low
P000974,전자제품,PC,키보드,9000,low
